kecamatan,tahun,metric,value
Madukara,2023,Sapi/Kerbau Cow/Buffalo,169
Madukara,2023,Kambing/Domba Goat/Sheep,516
Madukara,2024,Sapi/Kerbau Cow/Buffalo,75
Madukara,2024,Kambing/Domba Goat/Sheep,213
Banjarmangu,2018,Sapi/Kerbau Cow/Buffalo,280
Banjarmangu,2018,Kambing/Domba Goat/Sheep,680
Banjarmangu,2020,Sapi/Kerbau Cow/Buffalo,307
Banjarmangu,2020,Kambing/Domba Goat/Sheep,654
Banjarmangu,2021,Sapi/Kerbau Cow/Buffalo,352
Banjarmangu,2021,Kambing/Domba Goat/Sheep,686
Banjarmangu,2022,Sapi/Kerbau Cow/Buffalo,321
Banjarmangu,2022,Kambing/Domba Goat/Sheep,699
Banjarmangu,2023,Sapi/Kerbau Cow/Buffalo,328
Banjarmangu,2023,Kambing/Domba Goat/Sheep,665
Banjarmangu,2024,Sapi/Kerbau Cow/Buffalo,147
Banjarmangu,2024,Kambing/Domba Goat/Sheep,274
Wanadadi,2018,Sapi/Kerbau Cow/Buffalo,313
Wanadadi,2018,Kambing/Domba Goat/Sheep,167
Wanadadi,2020,Sapi/Kerbau Cow/Buffalo,321
Wanadadi,2020,Kambing/Domba Goat/Sheep,214
Wanadadi,2021,Sapi/Kerbau Cow/Buffalo,368
Wanadadi,2021,Kambing/Domba Goat/Sheep,225
Wanadadi,2022,Sapi/Kerbau Cow/Buffalo,353
Wanadadi,2022,Kambing/Domba Goat/Sheep,240
Wanadadi,2023,Sapi/Kerbau Cow/Buffalo,361
Wanadadi,2023,Kambing/Domba Goat/Sheep,228
Wanadadi,2024,Sapi/Kerbau Cow/Buffalo,162
Wanadadi,2024,Kambing/Domba Goat/Sheep,93
Rakit,2018,Sapi/Kerbau Cow/Buffalo,159
Rakit,2018,Kambing/Domba Goat/Sheep,331
Rakit,2020,Sapi/Kerbau Cow/Buffalo,181
Rakit,2020,Kambing/Domba Goat/Sheep,269
Rakit,2021,Sapi/Kerbau Cow/Buffalo,207
Rakit,2021,Kambing/Domba Goat/Sheep,282
Rakit,2022,Sapi/Kerbau Cow/Buffalo,186
