kecamatan,tahun,metric,value
Bawang,2023,Hasil Obyek Perairan Umum Sungai,13456.98
Bawang,2023,Sendiri,0
Bawang,2023,Lain daerah,0
Bawang,2023,Hasil Obyek Perairan Umum Waduk,89137.8
Bawang,2024,Hasil Obyek Perairan Umum Sungai,0
Bawang,2024,Sendiri,0
Bawang,2024,Lain daerah,0
Bawang,2024,Hasil Obyek Perairan Umum Waduk,212914
Banjarnegara,2018,Hasil Obyek Perairan Umum Sungai,30302.95
Banjarnegara,2018,Sendiri,0
Banjarnegara,2018,Lain daerah,0
Banjarnegara,2018,Hasil Obyek Perairan Umum Waduk,0
Banjarnegara,2019,Hasil Obyek Perairan Umum Sungai,33259.1
Banjarnegara,2019,Sendiri,0
Banjarnegara,2019,Lain daerah,0
Banjarnegara,2020,Hasil Obyek Perairan Umum Sungai,36987
Banjarnegara,2020,Sendiri,0
Banjarnegara,2020,Lain daerah,0
Banjarnegara,2020,Hasil Obyek Perairan Umum Waduk,0
Banjarnegara,2021,Hasil Obyek Perairan Umum Sungai,34881
Banjarnegara,2021,Sendiri,0
Banjarnegara,2021,Lain daerah,0
Banjarnegara,2021,Hasil Obyek Perairan Umum Waduk,0
Banjarnegara,2022,Hasil Obyek Perairan Umum Sungai,20988
Banjarnegara,2022,Sendiri,0
Banjarnegara,2022,Lain daerah,0
Banjarnegara,2022,Hasil Obyek Perairan Umum Waduk,0
Banjarnegara,2023,Hasil Obyek Perairan Umum Sungai,25440.56
Banjarnegara,2023,Sendiri,0
Banjarnegara,2023,Lain daerah,0
Banjarnegara,2023,Hasil Obyek Perairan Umum Waduk,0
Banjarnegara,2024,Hasil Obyek Perairan Umum Sungai,0
Banjarnegara,2024,Sendiri,0
Banjarnegara,2024,Lain daerah,0
Banjarnegara,2024,Hasil Obyek Perairan Umum Waduk,0
Pagedongan,2018,Hasil Obyek Perairan Umum Sungai,9478.38
Pagedongan,2018,Sendiri,899
Pagedongan,2018,Lain daerah,0
Pagedongan,2018,Hasil Obyek Perairan Umum Waduk,0
Pagedongan,2019,Hasil Obyek Perairan Umum Sungai,10403
Pagedongan,2019,Sendiri,1015
Pagedongan,2019,Lain daerah,0
Pagedongan,2020,Hasil Obyek Perairan Umum Sungai,11568
Pagedongan,2020,Sendiri,1235
Pagedongan,2020,Lain daerah,0
Pagedongan,2020,Hasil Obyek Perairan Umum Waduk,0
Pagedongan,2021,Hasil Obyek Perairan Umum Sungai,10910
Pagedongan,2021,Sendiri,1381
Pagedongan,2021,Lain daerah,0
Pagedongan,2021,Hasil Obyek Perairan Umum Waduk,0
Pagedongan,2022,Hasil Obyek Perairan Umum Sungai,6565
Pagedongan,2022,Sendiri,1081
Pagedongan,2022,Lain daerah,0
Pagedongan,2022,Hasil Obyek Perairan Umum Waduk,0
Pagedongan,2023,Hasil Obyek Perairan Umum Sungai,7957.49
Pagedongan,2023,Sendiri,1381
Pagedongan,2023,Lain daerah,0
Pagedongan,2023,Hasil Obyek Perairan Umum Waduk,0
Pagedongan,2024,Hasil Obyek Perairan Umum Sungai,0
Pagedongan,2024,Sendiri,0
Pagedongan,2024,Lain daerah,0
Pagedongan,2024,Hasil Obyek Perairan Umum Waduk,0
Sigaluh,2018,Hasil Obyek Perairan Umum Sungai,13513.48
Sigaluh,2018,Sendiri,0
Sigaluh,2018,Lain daerah,0
Sigaluh,2018,Hasil Obyek Perairan Umum Waduk,0
Sigaluh,2019,Hasil Obyek Perairan Umum Sungai,14831.7
Sigaluh,2019,Sendiri,0
Sigaluh,2019,Lain daerah,0
Sigaluh,2020,Hasil Obyek Perairan Umum Sungai,16493
Sigaluh,2020,Sendiri,0
Sigaluh,2020,Lain daerah,0
Sigaluh,2020,Hasil Obyek Perairan Umum Waduk,0
Sigaluh,2021,Hasil Obyek Perairan Umum Sungai,15555
Sigaluh,2021,Sendiri,0
Sigaluh,2021,Lain daerah,0
Sigaluh,2021,Hasil Obyek Perairan Umum Waduk,0
Sigaluh,2022,Hasil Obyek Perairan Umum Sungai,9359
Sigaluh,2022,Sendiri,0
Sigaluh,2022,Lain daerah,0
Sigaluh,2022,Hasil Obyek Perairan Umum Waduk,0
Sigaluh,2023,Hasil Obyek Perairan Umum Sungai,11345.12
Sigaluh,2023,Sendiri,0
Sigaluh,2023,Lain daerah,0
Sigaluh,2023,Hasil Obyek Perairan Umum Waduk,0
Sigaluh,2024,Hasil Obyek Perairan Umum Sungai,43309
Sigaluh,2024,Sendiri,0
Sigaluh,2024,Lain daerah,0
Sigaluh,2024,Hasil Obyek Perairan Umum Waduk,0
Madukara,2018,Hasil Obyek Perairan Umum Sungai,14320.42
Madukara,2018,Sendiri,0
Madukara,2018,Lain daerah,0
Madukara,2018,Hasil Obyek Perairan Umum Waduk,0
Madukara,2019,Hasil Obyek Perairan Umum Sungai,15717.4
Madukara,2019,Sendiri,0
Madukara,2019,Lain daerah,0
Madukara,2020,Hasil Obyek Perairan Umum Sungai,17478
Madukara,2020,Sendiri,0
Madukara,2020,Lain daerah,0
Madukara,2020,Hasil Obyek Perairan Umum Waduk,0
Madukara,2021,Hasil Obyek Perairan Umum Sungai,16484
Madukara,2021,Sendiri,0
Madukara,2021,Lain daerah,0
Madukara,2021,Hasil Obyek Perairan Umum Waduk,0
Madukara,2022,Hasil Obyek Perairan Umum Sungai,9918
Madukara,2022,Sendiri,0
Madukara,2022,Lain daerah,0
Madukara,2022,Hasil Obyek Perairan Umum Waduk,0
Madukara,2023,Hasil Obyek Perairan Umum Sungai,12022.58
Madukara,2023,Sendiri,0
Madukara,2023,Lain daerah,0
Madukara,2023,Hasil Obyek Perairan Umum Waduk,0
Madukara,2024,Hasil Obyek Perairan Umum Sungai,0
Madukara,2024,Sendiri,0
Madukara,2024,Lain daerah,0
Madukara,2024,Hasil Obyek Perairan Umum Waduk,0
Banjarmangu,2018,Hasil Obyek Perairan Umum Sungai,25618.52
Banjarmangu,2018,Sendiri,0
Banjarmangu,2018,Lain daerah,0
Banjarmangu,2018,Hasil Obyek Perairan Umum Waduk,0
Banjarmangu,2019,Hasil Obyek Perairan Umum Sungai,28117.7
Banjarmangu,2019,Sendiri,0
Banjarmangu,2019,Lain daerah,0
Banjarmangu,2020,Hasil Obyek Perairan Umum Sungai,31267
Banjarmangu,2020,Sendiri,0
Banjarmangu,2020,Lain daerah,0
Banjarmangu,2020,Hasil Obyek Perairan Umum Waduk,0
Banjarmangu,2021,Hasil Obyek Perairan Umum Sungai,29488
Banjarmangu,2021,Sendiri,0
Banjarmangu,2021,Lain daerah,0
Banjarmangu,2021,Hasil Obyek Perairan Umum Waduk,0
Banjarmangu,2022,Hasil Obyek Perairan Umum Sungai,17743
Banjarmangu,2022,Sendiri,0
Banjarmangu,2022,Lain daerah,0
Banjarmangu,2022,Hasil Obyek Perairan Umum Waduk,0
Banjarmangu,2023,Hasil Obyek Perairan Umum Sungai,21507.8
Banjarmangu,2023,Sendiri,0
Banjarmangu,2023,Lain daerah,0
Banjarmangu,2023,Hasil Obyek Perairan Umum Waduk,0
Banjarmangu,2024,Hasil Obyek Perairan Umum Sungai,0
Banjarmangu,2024,Sendiri,0
Banjarmangu,2024,Lain daerah,0
Banjarmangu,2024,Hasil Obyek Perairan Umum Waduk,0
Wanadadi,2018,Hasil Obyek Perairan Umum Sungai,71681.23
Wanadadi,2018,Sendiri,0
Wanadadi,2018,Lain daerah,0
Wanadadi,2018,Hasil Obyek Perairan Umum Waduk,407519.64
Wanadadi,2019,Hasil Obyek Perairan Umum Sungai,78673.9
Wanadadi,2019,Sendiri,0
Wanadadi,2019,Lain daerah,134391
Wanadadi,2019,Hasil Obyek Perairan Umum Waduk,447193
Wanadadi,2020,Hasil Obyek Perairan Umum Sungai,87486
Wanadadi,2020,Sendiri,0
Wanadadi,2020,Lain daerah,0
Wanadadi,2020,Hasil Obyek Perairan Umum Waduk,492237
Wanadadi,2021,Hasil Obyek Perairan Umum Sungai,82509
Wanadadi,2021,Sendiri,0
Wanadadi,2021,Lain daerah,0
