kecamatan,tahun,metric,value
Purwonegoro,2019,Di pelihara Sendiri,5439
Purwonegoro,2019,Dijual ke Lain Daerah,55741
Purwonegoro,2019,Produksi,61180
Purwonegoro,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Purwonegoro,2020,Di pelihara Sendiri,0
Purwonegoro,2020,Dijual ke Lain Daerah,0
Purwonegoro,2020,Produksi,55795
Purwonegoro,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Purwonegoro,2020,Dipelihara Sendiri,0
Purwonegoro,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Purwonegoro,2021,Di pelihara Sendiri,0
Purwonegoro,2021,Dijual ke Lain Daerah,0
Purwonegoro,2021,Produksi,55795
Purwonegoro,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Purwonegoro,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Purwonegoro,2022,Di pelihara Sendiri,0
Purwonegoro,2022,Dijual ke Lain Daerah,0
Purwonegoro,2022,Produksi,17909.02
Purwonegoro,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Purwonegoro,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Purwonegoro,2023,Di pelihara Sendiri,0
Purwonegoro,2023,Dijual ke Lain Daerah,0
Purwonegoro,2023,Produksi,3858.39
Purwonegoro,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Purwonegoro,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Purwonegoro,2024,Di pelihara Sendiri,0
Purwonegoro,2024,Dijual ke Lain Daerah,0
Purwonegoro,2024,Produksi,1816.67
Purwonegoro,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Bawang,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,1203041
Bawang,2018,Di pelihara Sendiri,0
Bawang,2018,Dijual ke Lain Daerah,5620000
Bawang,2018,Produksi,18200
Bawang,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,5620000
Bawang,2019,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,1203041
Bawang,2019,Di pelihara Sendiri,1840
Bawang,2019,Dijual ke Lain Daerah,6595000
Bawang,2019,Produksi,19600
Bawang,2019,Hasil Obyek Balai Benih Ikan (BBI) Produksi,6595000
Bawang,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Bawang,2020,Di pelihara Sendiri,0
Bawang,2020,Dijual ke Lain Daerah,0
Bawang,2020,Produksi,14030
Bawang,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Bawang,2020,Dipelihara Sendiri,0
Bawang,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Bawang,2021,Di pelihara Sendiri,0
Bawang,2021,Dijual ke Lain Daerah,0
Bawang,2021,Produksi,14030
Bawang,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Bawang,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Bawang,2022,Di pelihara Sendiri,0
Bawang,2022,Dijual ke Lain Daerah,7703000
Bawang,2022,Produksi,0
Bawang,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,7703000
Bawang,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Bawang,2023,Di pelihara Sendiri,4350000
Bawang,2023,Dijual ke Lain Daerah,0
Bawang,2023,Produksi,0
Bawang,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,4350000
Bawang,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Bawang,2024,Di pelihara Sendiri,0
Bawang,2024,Dijual ke Lain Daerah,0
Bawang,2024,Produksi,0
Bawang,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarnegara,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarnegara,2018,Di pelihara Sendiri,0
Banjarnegara,2018,Dijual ke Lain Daerah,0
Banjarnegara,2018,Produksi,650
Banjarnegara,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarnegara,2019,Di pelihara Sendiri,0
Banjarnegara,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarnegara,2020,Di pelihara Sendiri,0
Banjarnegara,2020,Dijual ke Lain Daerah,0
Banjarnegara,2020,Produksi,0
Banjarnegara,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarnegara,2020,Dipelihara Sendiri,0
Banjarnegara,2021,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarnegara,2021,Di pelihara Sendiri,0
Banjarnegara,2021,Dijual ke Lain Daerah,0
Banjarnegara,2021,Produksi,0
Banjarnegara,2021,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarnegara,2022,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarnegara,2022,Di pelihara Sendiri,0
Banjarnegara,2022,Dijual ke Lain Daerah,0
Banjarnegara,2022,Produksi,0
Banjarnegara,2022,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarnegara,2023,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarnegara,2023,Di pelihara Sendiri,0
Banjarnegara,2023,Dijual ke Lain Daerah,0
Banjarnegara,2023,Produksi,0
Banjarnegara,2023,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Banjarnegara,2024,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Banjarnegara,2024,Di pelihara Sendiri,0
Banjarnegara,2024,Dijual ke Lain Daerah,0
Banjarnegara,2024,Produksi,0
Banjarnegara,2024,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Pagedongan,2018,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Pagedongan,2018,Di pelihara Sendiri,0
Pagedongan,2018,Dijual ke Lain Daerah,0
Pagedongan,2018,Produksi,650
Pagedongan,2018,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Pagedongan,2019,Di pelihara Sendiri,0
Pagedongan,2020,Hasil Obyek Perikanan Sawah (Minapadi) Produksi,0
Pagedongan,2020,Di pelihara Sendiri,0
Pagedongan,2020,Dijual ke Lain Daerah,0
Pagedongan,2020,Produksi,0
Pagedongan,2020,Hasil Obyek Balai Benih Ikan (BBI) Produksi,0
Pagedongan,2020,Dipelihara Sendiri,0
