kecamatan,tahun,metric,value
Purworejo Klampok,2023,Kopi Arabica (ha) 2023,0
Purworejo Klampok,2024,Kelapa Sawit (ha) 2024,0
Purworejo Klampok,2024,Kelapa Dalam (ha) 2024,235.14
Purworejo Klampok,2024,Karet (ha) 2024,0
Purworejo Klampok,2024,Kopi Robusta (ha) 2024,4.41
Purworejo Klampok,2024,Kakao (ha) 2024,0
Purworejo Klampok,2024,Tebu (ha) 2024,0
Purworejo Klampok,2024,Teh (ha) 2024,0
Purworejo Klampok,2024,Tembakau (ha) 2024,0
Purworejo Klampok,2024,Kopi Arabica (ha) 2024,0
Mandiraja,2017,Kelapa Sawit (ha) 2017,0
Mandiraja,2017,Karet (ha) 2017,1
Mandiraja,2017,Kakao (ha) 2017,0
Mandiraja,2017,Tebu (ha) 2017,0
Mandiraja,2017,Teh (ha) 2017,0
Mandiraja,2017,Tembakau (ha) 2017,0
Mandiraja,2018,Kelapa Sawit (ha) 2018,0
Mandiraja,2018,Kelapa Dalam (ha) 2018,1113
Mandiraja,2018,Karet (ha) 2018,30
Mandiraja,2018,Kopi Robusta (ha) 2018,46
Mandiraja,2018,Kakao (ha) 2018,0
Mandiraja,2018,Tebu (ha) 2018,0
Mandiraja,2018,Teh (ha) 2018,0
Mandiraja,2018,Tembakau (ha) 2018,0
Mandiraja,2019,Kelapa Sawit (ha) 2019,0
Mandiraja,2019,Kelapa Dalam (ha) 2019,1113
Mandiraja,2019,Karet (ha) 2019,30
Mandiraja,2019,Kopi Robusta (ha) 2019,46
Mandiraja,2019,Kakao (ha) 2019,0
Mandiraja,2019,Tebu (ha) 2019,0
Mandiraja,2019,Teh (ha) 2019,0
Mandiraja,2019,Tembakau (ha) 2019,0
Mandiraja,2020,Kelapa Dalam (ha) 2020,1117
Mandiraja,2020,Karet (ha) 2020,24.4
Mandiraja,2020,Kopi Robusta (ha) 2020,48
Mandiraja,2020,Kakao (ha) 2020,0
Mandiraja,2020,Tebu (ha) 2020,0
Mandiraja,2020,Teh (ha) 2020,0
Mandiraja,2020,Tembakau (ha) 2020,0
Mandiraja,2021,Kelapa Sawit (ha) 2021,0
Mandiraja,2021,Kelapa Dalam (ha) 2021,1117
Mandiraja,2021,Karet (ha) 2021,24.4
Mandiraja,2021,Kopi Robusta (ha) 2021,48
Mandiraja,2021,Kakao (ha) 2021,0
Mandiraja,2021,Tebu (ha) 2021,0
Mandiraja,2021,Teh (ha) 2021,0
Mandiraja,2021,Tembakau (ha) 2021,0
Mandiraja,2021,Kopi Arabica (ha) 2021,0
Mandiraja,2022,Kelapa Sawit (ha) 2022,0
Mandiraja,2022,Kelapa Dalam (ha) 2022,1117
Mandiraja,2022,Karet (ha) 2022,24.4
Mandiraja,2022,Kopi Robusta (ha) 2022,48
Mandiraja,2022,Kakao (ha) 2022,0
Mandiraja,2022,Tebu (ha) 2022,0
Mandiraja,2022,Teh (ha) 2022,0
Mandiraja,2022,Tembakau (ha) 2022,0
Mandiraja,2022,Kopi Arabica (ha) 2022,0
Mandiraja,2023,Kelapa Sawit (ha) 2023,0
Mandiraja,2023,Kelapa Dalam (ha) 2023,1117
Mandiraja,2023,Karet (ha) 2023,24.4
Mandiraja,2023,Kopi Robusta (ha) 2023,48
Mandiraja,2023,Kakao (ha) 2023,0
Mandiraja,2023,Tebu (ha) 2023,0
Mandiraja,2023,Teh (ha) 2023,0
Mandiraja,2023,Tembakau (ha) 2023,0
Mandiraja,2023,Kopi Arabica (ha) 2023,0
Mandiraja,2024,Kelapa Sawit (ha) 2024,0
Mandiraja,2024,Kelapa Dalam (ha) 2024,1117
Mandiraja,2024,Karet (ha) 2024,24.4
Mandiraja,2024,Kopi Robusta (ha) 2024,48
Mandiraja,2024,Kakao (ha) 2024,0
Mandiraja,2024,Tebu (ha) 2024,0
Mandiraja,2024,Teh (ha) 2024,0
Mandiraja,2024,Tembakau (ha) 2024,0
Mandiraja,2024,Kopi Arabica (ha) 2024,0
Purwonegoro,2017,Kelapa Sawit (ha) 2017,0
Purwonegoro,2017,Karet (ha) 2017,1
Purwonegoro,2017,Kakao (ha) 2017,0
Purwonegoro,2017,Tebu (ha) 2017,4
Purwonegoro,2017,Teh (ha) 2017,0
Purwonegoro,2017,Tembakau (ha) 2017,0
Purwonegoro,2018,Kelapa Sawit (ha) 2018,0
Purwonegoro,2018,Kelapa Dalam (ha) 2018,1104.4
Purwonegoro,2018,Karet (ha) 2018,20
Purwonegoro,2018,Kopi Robusta (ha) 2018,36.19
Purwonegoro,2018,Kakao (ha) 2018,0
Purwonegoro,2018,Tebu (ha) 2018,0
Purwonegoro,2018,Teh (ha) 2018,0
Purwonegoro,2018,Tembakau (ha) 2018,0
Purwonegoro,2019,Kelapa Sawit (ha) 2019,0
Purwonegoro,2019,Kelapa Dalam (ha) 2019,1104.6
Purwonegoro,2019,Karet (ha) 2019,18.5
Purwonegoro,2019,Kopi Robusta (ha) 2019,36.39
Purwonegoro,2019,Kakao (ha) 2019,4.5
Purwonegoro,2019,Tebu (ha) 2019,0
Purwonegoro,2019,Teh (ha) 2019,0
Purwonegoro,2019,Tembakau (ha) 2019,0
Purwonegoro,2020,Kelapa Dalam (ha) 2020,1104.6
Purwonegoro,2020,Karet (ha) 2020,14
Purwonegoro,2020,Kopi Robusta (ha) 2020,36.39
Purwonegoro,2020,Kakao (ha) 2020,4.5
Purwonegoro,2020,Tebu (ha) 2020,0
Purwonegoro,2020,Teh (ha) 2020,0
Purwonegoro,2020,Tembakau (ha) 2020,0
Purwonegoro,2021,Kelapa Sawit (ha) 2021,0
Purwonegoro,2021,Kelapa Dalam (ha) 2021,1104.6
Purwonegoro,2021,Karet (ha) 2021,14
Purwonegoro,2021,Kopi Robusta (ha) 2021,36.39
Purwonegoro,2021,Kakao (ha) 2021,4.5
Purwonegoro,2021,Tebu (ha) 2021,0
Purwonegoro,2021,Teh (ha) 2021,0
Purwonegoro,2021,Tembakau (ha) 2021,0
Purwonegoro,2021,Kopi Arabica (ha) 2021,0
Purwonegoro,2022,Kelapa Sawit (ha) 2022,0
Purwonegoro,2022,Kelapa Dalam (ha) 2022,1104.6
Purwonegoro,2022,Karet (ha) 2022,14
Purwonegoro,2022,Kopi Robusta (ha) 2022,36.39
Purwonegoro,2022,Kakao (ha) 2022,4.5
Purwonegoro,2022,Tebu (ha) 2022,0
Purwonegoro,2022,Teh (ha) 2022,0
Purwonegoro,2022,Tembakau (ha) 2022,0
Purwonegoro,2022,Kopi Arabica (ha) 2022,0
Purwonegoro,2023,Kelapa Sawit (ha) 2023,0
Purwonegoro,2023,Kelapa Dalam (ha) 2023,1080.23
Purwonegoro,2023,Karet (ha) 2023,14
Purwonegoro,2023,Kopi Robusta (ha) 2023,36.39
Purwonegoro,2023,Kakao (ha) 2023,4.5
Purwonegoro,2023,Tebu (ha) 2023,0
Purwonegoro,2023,Teh (ha) 2023,0
Purwonegoro,2023,Tembakau (ha) 2023,0
Purwonegoro,2023,Kopi Arabica (ha) 2023,0
Purwonegoro,2024,Kelapa Sawit (ha) 2024,0
Purwonegoro,2024,Kelapa Dalam (ha) 2024,1080.23
Purwonegoro,2024,Karet (ha) 2024,14
Purwonegoro,2024,Kopi Robusta (ha) 2024,36.39
Purwonegoro,2024,Kakao (ha) 2024,4.5
Purwonegoro,2024,Tebu (ha) 2024,0
Purwonegoro,2024,Teh (ha) 2024,0
Purwonegoro,2024,Tembakau (ha) 2024,0
Purwonegoro,2024,Kopi Arabica (ha) 2024,0
Bawang,2017,Kelapa Sawit (ha) 2017,0
Bawang,2017,Karet (ha) 2017,1
Bawang,2017,Kakao (ha) 2017,132.5
Bawang,2017,Tebu (ha) 2017,9.39
Bawang,2017,Teh (ha) 2017,0
Bawang,2017,Tembakau (ha) 2017,0
Bawang,2018,Kelapa Sawit (ha) 2018,0
Bawang,2018,Kelapa Dalam (ha) 2018,839
