kecamatan,tahun,metric,value
Rakit,2019,Ayam Kampung,46630
Rakit,2020,Ayam Ras Layer,28697
Rakit,2020,Ayam Kampung,413511
Rakit,2021,Ayam Ras Layer,475945
Rakit,2021,Ayam Kampung,26507
Rakit,2022,Ayam Ras Layer,9923.54
Rakit,2022,Ayam Kampung,43133.55
Rakit,2023,Ayam Ras Layer,1362218.55
Rakit,2023,Ayam Kampung,270673.72
Rakit,2024,Ayam Ras Layer,20571.04
Rakit,2024,Ayam Kampung,30981.3
Punggelan,2019,Ayam Ras Layer,10479
Punggelan,2019,Ayam Kampung,40445
Punggelan,2020,Ayam Ras Layer,34209
Punggelan,2020,Ayam Kampung,293314
Punggelan,2021,Ayam Ras Layer,222054
Punggelan,2021,Ayam Kampung,31599
Punggelan,2022,Ayam Ras Layer,6284.91
Punggelan,2022,Ayam Kampung,40211.6
Punggelan,2023,Ayam Ras Layer,975954.31
Punggelan,2023,Ayam Kampung,320504.39
Punggelan,2024,Ayam Ras Layer,5954.9
Punggelan,2024,Ayam Kampung,27782.98
Karangkobar,2019,Ayam Ras Layer,3939
Karangkobar,2019,Ayam Kampung,60182
Karangkobar,2020,Ayam Ras Layer,43552
Karangkobar,2020,Ayam Kampung,325624
Karangkobar,2021,Ayam Ras Layer,42272
Karangkobar,2021,Ayam Kampung,40214
Karangkobar,2022,Ayam Ras Layer,0
Karangkobar,2022,Ayam Kampung,31237.04
Karangkobar,2023,Ayam Ras Layer,371713.07
Karangkobar,2023,Ayam Kampung,414299.12
Karangkobar,2024,Ayam Ras Layer,1034.15
Karangkobar,2024,Ayam Kampung,7444.19
Pagentan,2019,Ayam Ras Layer,469
Pagentan,2019,Ayam Kampung,52137
Pagentan,2020,Ayam Ras Layer,37726
Pagentan,2020,Ayam Kampung,413234
Pagentan,2021,Ayam Ras Layer,0
Pagentan,2021,Ayam Kampung,34847
Pagentan,2022,Ayam Ras Layer,0
Pagentan,2022,Ayam Kampung,37567.93
Pagentan,2023,Ayam Ras Layer,720108.76
Pagentan,2023,Ayam Kampung,354581.86
Pagentan,2024,Ayam Ras Layer,758.87
Pagentan,2024,Ayam Kampung,985.76
Pejawaran,2019,Ayam Ras Layer,0
Pejawaran,2019,Ayam Kampung,8118
Pejawaran,2020,Ayam Ras Layer,4258
Pejawaran,2020,Ayam Kampung,132923
Pejawaran,2021,Ayam Ras Layer,0
Pejawaran,2021,Ayam Kampung,3933
Pejawaran,2022,Ayam Ras Layer,0
Pejawaran,2022,Ayam Kampung,34924.26
Pejawaran,2023,Ayam Ras Layer,452935.28
Pejawaran,2023,Ayam Kampung,30540.46
Pejawaran,2024,Ayam Ras Layer,144.1
Pejawaran,2024,Ayam Kampung,1266.35
Batur,2019,Ayam Ras Layer,0
Batur,2019,Ayam Kampung,2221
Batur,2020,Ayam Ras Layer,799
Batur,2020,Ayam Kampung,0
Batur,2021,Ayam Ras Layer,0
Batur,2021,Ayam Kampung,738
Batur,2022,Ayam Ras Layer,0
Batur,2022,Ayam Kampung,0
Batur,2023,Ayam Ras Layer,0
Batur,2023,Ayam Kampung,6676.29
Batur,2024,Ayam Ras Layer,0
Batur,2024,Ayam Kampung,97.03
Wanayasa,2019,Ayam Ras Layer,58754
Wanayasa,2019,Ayam Kampung,193526
Wanayasa,2020,Ayam Ras Layer,55899
Wanayasa,2020,Ayam Kampung,274203
Wanayasa,2021,Ayam Ras Layer,1715231
Wanayasa,2021,Ayam Kampung,51632
Wanayasa,2022,Ayam Ras Layer,5887.97
Wanayasa,2022,Ayam Kampung,14609.75
Wanayasa,2023,Ayam Ras Layer,775208.18
Wanayasa,2023,Ayam Kampung,533563.17
Wanayasa,2024,Ayam Ras Layer,1029.69
Wanayasa,2024,Ayam Kampung,1336.8
Kalibening,2019,Ayam Ras Layer,85
Kalibening,2019,Ayam Kampung,52602
Kalibening,2020,Ayam Ras Layer,30321
Kalibening,2020,Ayam Kampung,262386
Kalibening,2021,Ayam Ras Layer,16761
