kecamatan,tahun,metric,value
Bawang,2023,Kunyit (Tangkai) 2023,0
Bawang,2024,Jahe (Tangkai) 2024,0
Bawang,2024,Laos (Tangkai) 2024,0
Bawang,2024,Kencur (Tangkai) 2024,0
Bawang,2024,Kunyit (Tangkai) 2024,0
Banjarnegara,2019,Jahe (Tangkai) 2019,500
Banjarnegara,2019,Laos (Tangkai) 2019,8000
Banjarnegara,2019,Kencur (Tangkai) 2019,0
Banjarnegara,2019,Kunyit (Tangkai) 2019,8000
Banjarnegara,2020,Jahe (Tangkai) 2020,0
Banjarnegara,2020,Laos (Tangkai) 2020,17500
Banjarnegara,2020,Kencur (Tangkai) 2020,0
Banjarnegara,2020,Kunyit (Tangkai) 2020,10000
Banjarnegara,2021,Jahe (Tangkai) 2021,0
Banjarnegara,2021,Laos (Tangkai) 2021,4000
Banjarnegara,2021,Kencur (Tangkai) 2021,0
Banjarnegara,2021,Kunyit (Tangkai) 2021,4000
Banjarnegara,2022,Jahe (Tangkai) 2022,1050
Banjarnegara,2022,Laos (Tangkai) 2022,1600
Banjarnegara,2022,Kencur (Tangkai) 2022,0
Banjarnegara,2022,Kunyit (Tangkai) 2022,2150
Banjarnegara,2023,Jahe (Tangkai) 2023,9700
Banjarnegara,2023,Laos (Tangkai) 2023,2690
Banjarnegara,2023,Kencur (Tangkai) 2023,0
Banjarnegara,2023,Kunyit (Tangkai) 2023,5200
Banjarnegara,2024,Jahe (Tangkai) 2024,4700
Banjarnegara,2024,Laos (Tangkai) 2024,600
Banjarnegara,2024,Kencur (Tangkai) 2024,0
Banjarnegara,2024,Kunyit (Tangkai) 2024,500
Pagedongan,2019,Jahe (Tangkai) 2019,0
Pagedongan,2019,Laos (Tangkai) 2019,0
Pagedongan,2019,Kencur (Tangkai) 2019,0
Pagedongan,2019,Kunyit (Tangkai) 2019,0
Pagedongan,2020,Jahe (Tangkai) 2020,0
Pagedongan,2020,Laos (Tangkai) 2020,0
Pagedongan,2020,Kencur (Tangkai) 2020,0
Pagedongan,2020,Kunyit (Tangkai) 2020,0
Pagedongan,2021,Jahe (Tangkai) 2021,0
Pagedongan,2021,Laos (Tangkai) 2021,0
Pagedongan,2021,Kencur (Tangkai) 2021,0
Pagedongan,2021,Kunyit (Tangkai) 2021,0
Pagedongan,2022,Jahe (Tangkai) 2022,0
Pagedongan,2022,Laos (Tangkai) 2022,0
Pagedongan,2022,Kencur (Tangkai) 2022,0
Pagedongan,2022,Kunyit (Tangkai) 2022,0
Pagedongan,2023,Jahe (Tangkai) 2023,0
Pagedongan,2023,Laos (Tangkai) 2023,0
Pagedongan,2023,Kencur (Tangkai) 2023,0
Pagedongan,2023,Kunyit (Tangkai) 2023,0
Pagedongan,2024,Jahe (Tangkai) 2024,0
Pagedongan,2024,Laos (Tangkai) 2024,0
Pagedongan,2024,Kencur (Tangkai) 2024,0
Pagedongan,2024,Kunyit (Tangkai) 2024,0
Sigaluh,2019,Jahe (Tangkai) 2019,0
Sigaluh,2019,Laos (Tangkai) 2019,0
Sigaluh,2019,Kencur (Tangkai) 2019,0
Sigaluh,2019,Kunyit (Tangkai) 2019,0
Sigaluh,2020,Jahe (Tangkai) 2020,0
Sigaluh,2020,Laos (Tangkai) 2020,0
Sigaluh,2020,Kencur (Tangkai) 2020,0
Sigaluh,2020,Kunyit (Tangkai) 2020,0
Sigaluh,2021,Jahe (Tangkai) 2021,0
Sigaluh,2021,Laos (Tangkai) 2021,0
Sigaluh,2021,Kencur (Tangkai) 2021,0
Sigaluh,2021,Kunyit (Tangkai) 2021,0
Sigaluh,2022,Jahe (Tangkai) 2022,0
Sigaluh,2022,Laos (Tangkai) 2022,0
Sigaluh,2022,Kencur (Tangkai) 2022,0
Sigaluh,2022,Kunyit (Tangkai) 2022,0
Sigaluh,2023,Jahe (Tangkai) 2023,0
Sigaluh,2023,Laos (Tangkai) 2023,0
Sigaluh,2023,Kencur (Tangkai) 2023,0
Sigaluh,2023,Kunyit (Tangkai) 2023,0
Sigaluh,2024,Jahe (Tangkai) 2024,0
Sigaluh,2024,Laos (Tangkai) 2024,0
Sigaluh,2024,Kencur (Tangkai) 2024,0
Sigaluh,2024,Kunyit (Tangkai) 2024,0
Madukara,2019,Jahe (Tangkai) 2019,0
Madukara,2019,Laos (Tangkai) 2019,0
Madukara,2019,Kencur (Tangkai) 2019,0
Madukara,2019,Kunyit (Tangkai) 2019,0
Madukara,2020,Jahe (Tangkai) 2020,0
Madukara,2020,Laos (Tangkai) 2020,0
Madukara,2020,Kencur (Tangkai) 2020,0
Madukara,2020,Kunyit (Tangkai) 2020,0
Madukara,2021,Jahe (Tangkai) 2021,0
Madukara,2021,Laos (Tangkai) 2021,0
Madukara,2021,Kencur (Tangkai) 2021,0
Madukara,2021,Kunyit (Tangkai) 2021,0
Madukara,2022,Jahe (Tangkai) 2022,7500
Madukara,2022,Laos (Tangkai) 2022,0
Madukara,2022,Kencur (Tangkai) 2022,0
Madukara,2022,Kunyit (Tangkai) 2022,0
Madukara,2023,Jahe (Tangkai) 2023,7500
Madukara,2023,Laos (Tangkai) 2023,0
Madukara,2023,Kencur (Tangkai) 2023,3087
Madukara,2023,Kunyit (Tangkai) 2023,0
Madukara,2024,Jahe (Tangkai) 2024,8400
Madukara,2024,Laos (Tangkai) 2024,700
Madukara,2024,Kencur (Tangkai) 2024,2083
Madukara,2024,Kunyit (Tangkai) 2024,1265
