kecamatan,tahun,metric,value
Pagedongan,2024,Domba,884
Pagedongan,2024,Kelinci,474
Sigaluh,2018,Kambing,5221
Sigaluh,2018,Domba,347
Sigaluh,2018,Babi,50
Sigaluh,2018,Kelinci,983
Sigaluh,2019,Kambing,5221
Sigaluh,2019,Domba,347
Sigaluh,2019,Babi,50
Sigaluh,2019,Kelinci,983
Sigaluh,2020,Kambing,5425
Sigaluh,2020,Domba,387
Sigaluh,2020,Babi,50
Sigaluh,2020,Kelinci,983
Sigaluh,2021,Kambing,5758
Sigaluh,2021,Domba,396.69
Sigaluh,2021,Babi,50
Sigaluh,2021,Kelinci,991
Sigaluh,2022,Kambing,5787
Sigaluh,2022,Domba,414
Sigaluh,2022,Babi,49
Sigaluh,2022,Kelinci,995
Sigaluh,2023,Kambing,5914
Sigaluh,2023,Domba,419
Sigaluh,2023,Babi,47
Sigaluh,2023,Kelinci,961
Sigaluh,2024,Kambing,5447
Sigaluh,2024,Domba,2332
Sigaluh,2024,Kelinci,863
Madukara,2018,Kambing,9069
Madukara,2018,Domba,1840
Madukara,2018,Babi,0
Madukara,2018,Kelinci,708
Madukara,2019,Kambing,9273
Madukara,2019,Domba,1851
Madukara,2019,Babi,10
Madukara,2019,Kelinci,1287
Madukara,2020,Kambing,9645
Madukara,2020,Domba,2062
Madukara,2020,Babi,10
Madukara,2020,Kelinci,1287
Madukara,2021,Kambing,10227
Madukara,2021,Domba,2113.61
Madukara,2021,Babi,10
Madukara,2021,Kelinci,1297
Madukara,2022,Kambing,10303
Madukara,2022,Domba,2190
Madukara,2022,Babi,9
Madukara,2022,Kelinci,1286
Madukara,2023,Kambing,10530
Madukara,2023,Domba,2215
Madukara,2023,Babi,9
Madukara,2023,Kelinci,1242
Madukara,2024,Kambing,5178
Madukara,2024,Domba,1073
Madukara,2024,Kelinci,1043
Banjarmangu,2018,Kambing,19357
Banjarmangu,2018,Domba,683
Banjarmangu,2018,Babi,0
Banjarmangu,2018,Kelinci,1068
Banjarmangu,2019,Kambing,17735
Banjarmangu,2019,Domba,526
Banjarmangu,2019,Kelinci,943
Banjarmangu,2020,Kambing,17245
Banjarmangu,2020,Domba,583
Banjarmangu,2020,Babi,0
Banjarmangu,2020,Kelinci,1041
Banjarmangu,2021,Kambing,18304
Banjarmangu,2021,Domba,597.59
Banjarmangu,2021,Babi,0
Banjarmangu,2021,Kelinci,1049
Banjarmangu,2022,Kambing,18397
Banjarmangu,2022,Domba,620
Banjarmangu,2022,Babi,0
Banjarmangu,2022,Kelinci,1029
Banjarmangu,2023,Kambing,18802
Banjarmangu,2023,Domba,627
Banjarmangu,2023,Kelinci,994
Banjarmangu,2024,Kambing,9029
Banjarmangu,2024,Domba,1092
Banjarmangu,2024,Kelinci,580
Wanadadi,2018,Kambing,702
Wanadadi,2018,Domba,29
Wanadadi,2018,Babi,0
Wanadadi,2018,Kelinci,240
Wanadadi,2019,Kambing,646
Wanadadi,2019,Domba,51
Wanadadi,2019,Kelinci,142
Wanadadi,2020,Kambing,671
Wanadadi,2020,Domba,57
Wanadadi,2020,Babi,0
Wanadadi,2020,Kelinci,142
Wanadadi,2021,Kambing,712
Wanadadi,2021,Domba,58.43
Wanadadi,2021,Babi,0
Wanadadi,2021,Kelinci,143
Wanadadi,2022,Kambing,792
Wanadadi,2022,Domba,68
Wanadadi,2022,Babi,0
Wanadadi,2022,Kelinci,150
Wanadadi,2023,Kambing,809
Wanadadi,2023,Domba,69
Wanadadi,2023,Kelinci,145
Wanadadi,2024,Kambing,2980
Wanadadi,2024,Domba,1964
Wanadadi,2024,Kelinci,332
Rakit,2018,Kambing,3640
Rakit,2018,Domba,1061
Rakit,2018,Babi,0
Rakit,2018,Kelinci,528
Rakit,2019,Kambing,3135
Rakit,2019,Domba,943
Rakit,2019,Kelinci,534
Rakit,2020,Kambing,3101
Rakit,2020,Domba,1056
Rakit,2020,Babi,0
Rakit,2020,Kelinci,638
Rakit,2021,Kambing,3291
Rakit,2021,Domba,1082.43
Rakit,2021,Babi,0
Rakit,2021,Kelinci,643
Rakit,2022,Kambing,3351
Rakit,2022,Domba,1160
Rakit,2022,Babi,0
Rakit,2022,Kelinci,649
Rakit,2023,Kambing,3425
Rakit,2023,Domba,1173
Rakit,2023,Kelinci,627
Rakit,2024,Kambing,6120
Rakit,2024,Domba,2880
Rakit,2024,Kelinci,379
Punggelan,2018,Kambing,22702
Punggelan,2018,Domba,718
Punggelan,2018,Babi,0
Punggelan,2018,Kelinci,1119
Punggelan,2019,Kambing,22165
Punggelan,2019,Domba,853
Punggelan,2019,Kelinci,575
Punggelan,2020,Kambing,23029
Punggelan,2020,Domba,950
Punggelan,2020,Babi,0
Punggelan,2020,Kelinci,575
Punggelan,2021,Kambing,24443
Punggelan,2021,Domba,973.78
Punggelan,2021,Babi,0
Punggelan,2021,Kelinci,579
Punggelan,2022,Kambing,24531
Punggelan,2022,Domba,1041
Punggelan,2022,Babi,0
Punggelan,2022,Kelinci,581
Punggelan,2023,Kambing,25070
Punggelan,2023,Domba,1053
Punggelan,2023,Kelinci,561
Punggelan,2024,Kambing,24644
Punggelan,2024,Domba,2589
Punggelan,2024,Babi,20
Punggelan,2024,Kelinci,483
Karangkobar,2018,Kambing,26815
Karangkobar,2018,Domba,13426
Karangkobar,2018,Babi,0
Karangkobar,2018,Kelinci,130
Karangkobar,2019,Kambing,26815
Karangkobar,2019,Domba,13426
Karangkobar,2019,Kelinci,130
Karangkobar,2020,Kambing,27861
Karangkobar,2020,Domba,14957
Karangkobar,2020,Babi,0
Karangkobar,2020,Kelinci,130
Karangkobar,2021,Kambing,29572
Karangkobar,2021,Domba,15331.35
Karangkobar,2021,Babi,0
Karangkobar,2021,Kelinci,131
Karangkobar,2022,Kambing,29664
Karangkobar,2022,Domba,15422
Karangkobar,2022,Babi,0
Karangkobar,2022,Kelinci,135
Karangkobar,2023,Kambing,30317
Karangkobar,2023,Domba,15601
Karangkobar,2023,Kelinci,130
Karangkobar,2024,Kambing,12933
Karangkobar,2024,Domba,933
Karangkobar,2024,Kelinci,582
Pagentan,2018,Kambing,21881
Pagentan,2018,Domba,5279
Pagentan,2018,Babi,0
Pagentan,2018,Kelinci,846
Pagentan,2019,Kambing,21641
Pagentan,2019,Domba,5306
Pagentan,2019,Kelinci,872
Pagentan,2020,Kambing,21821
Pagentan,2020,Domba,5154
Pagentan,2020,Babi,0
Pagentan,2020,Kelinci,924
Pagentan,2021,Kambing,23161
Pagentan,2021,Domba,5283
Pagentan,2021,Babi,0
Pagentan,2021,Kelinci,931
Pagentan,2022,Kambing,23237
Pagentan,2022,Domba,5303
Pagentan,2022,Kelinci,932
Pagentan,2023,Kambing,23748
Pagentan,2023,Domba,5365
Pagentan,2023,Kelinci,900
Pagentan,2024,Kambing,17874
Pagentan,2024,Domba,3310
Pagentan,2024,Kelinci,542
Pejawaran,2018,Kambing,5381
Pejawaran,2018,Domba,9237
Pejawaran,2018,Babi,0
Pejawaran,2018,Kelinci,4064
Pejawaran,2019,Kambing,8295
Pejawaran,2019,Domba,17922
Pejawaran,2019,Kelinci,6614
Pejawaran,2020,Kambing,8619
Pejawaran,2020,Domba,19966
Pejawaran,2020,Babi,0
Pejawaran,2020,Kelinci,6614
Pejawaran,2021,Kambing,9148
Pejawaran,2021,Domba,20465.72
Pejawaran,2021,Babi,0
Pejawaran,2021,Kelinci,6666
Pejawaran,2022,Kambing,9229
Pejawaran,2022,Domba,20487
Pejawaran,2022,Kelinci,6602
Pejawaran,2023,Kambing,9432
Pejawaran,2023,Domba,20725
Pejawaran,2023,Kelinci,6376
Pejawaran,2024,Kambing,11501
Pejawaran,2024,Domba,10057
Pejawaran,2024,Kelinci,433
Batur,2018,Kambing,0
Batur,2018,Domba,7660
Batur,2018,Babi,0
Batur,2018,Kelinci,404
Batur,2019,Domba,4731
Batur,2020,Kambing,0
Batur,2020,Domba,5271
Batur,2020,Babi,0
Batur,2020,Kelinci,0
Batur,2021,Kambing,0
Batur,2021,Domba,5402.93
Batur,2021,Babi,0
Batur,2021,Kelinci,0
Batur,2022,Kambing,0
Batur,2022,Domba,5428
Batur,2022,Kelinci,0
Batur,2023,Kambing,0
Batur,2023,Domba,5491
Batur,2023,Kelinci,0
Batur,2024,Kambing,996
Batur,2024,Domba,6327
Batur,2024,Kelinci,29
Wanayasa,2018,Kambing,14032
Wanayasa,2018,Domba,8350
Wanayasa,2018,Babi,0
Wanayasa,2018,Kelinci,630
Wanayasa,2019,Kambing,12529
Wanayasa,2019,Domba,12342
Wanayasa,2019,Kelinci,536
Wanayasa,2020,Kambing,12301
Wanayasa,2020,Domba,11874
Wanayasa,2020,Babi,0
Wanayasa,2020,Kelinci,571
Wanayasa,2021,Kambing,13056
Wanayasa,2021,Domba,12171.19
Wanayasa,2021,Babi,0
Wanayasa,2021,Kelinci,575
Wanayasa,2022,Kambing,13072
Wanayasa,2022,Domba,12212
Wanayasa,2022,Kelinci,583
Wanayasa,2023,Kambing,13360
Wanayasa,2023,Domba,12354
Wanayasa,2023,Kelinci,563
Wanayasa,2024,Kambing,18787
Wanayasa,2024,Domba,2952
Wanayasa,2024,Kelinci,395
Kalibening,2018,Kambing,5847
Kalibening,2018,Domba,5209
Kalibening,2018,Babi,0
Kalibening,2018,Kelinci,376
Kalibening,2019,Kambing,7266
Kalibening,2019,Domba,3469
Kalibening,2019,Kelinci,348
Kalibening,2020,Kambing,9457
Kalibening,2020,Domba,3566
Kalibening,2020,Babi,0
Kalibening,2020,Kelinci,184
Kalibening,2021,Kambing,10038
Kalibening,2021,Domba,3655.25
Kalibening,2021,Babi,0
Kalibening,2021,Kelinci,185
Kalibening,2022,Kambing,10059
Kalibening,2022,Domba,3678
Kalibening,2022,Kelinci,194
Kalibening,2023,Kambing,10280
Kalibening,2023,Domba,3722
Kalibening,2023,Kelinci,187
Kalibening,2024,Kambing,14599
Kalibening,2024,Domba,4974
Kalibening,2024,Kelinci,795
Pandanarum,2018,Kambing,6232
Pandanarum,2018,Domba,36
Pandanarum,2018,Babi,0
Pandanarum,2018,Kelinci,107
Pandanarum,2019,Kambing,9527
Pandanarum,2019,Domba,5
Pandanarum,2019,Kelinci,580
Pandanarum,2020,Kambing,9874
Pandanarum,2020,Domba,0
Pandanarum,2020,Babi,0
Pandanarum,2020,Kelinci,437
Pandanarum,2021,Kambing,10480
Pandanarum,2021,Domba,0
Pandanarum,2021,Babi,0
Pandanarum,2021,Kelinci,440
Pandanarum,2022,Kambing,10501
Pandanarum,2022,Domba,0
Pandanarum,2022,Kelinci,447
Pandanarum,2023,Kambing,10732
Pandanarum,2023,Domba,0
Pandanarum,2023,Kelinci,432
Pandanarum,2024,Kambing,8940
Pandanarum,2024,Domba,558
Pandanarum,2024,Kelinci,55
Jumlah,2018,Kambing,189164
Jumlah,2018,Domba,55962
Jumlah,2018,Babi,265
Jumlah,2018,Kelinci,17164
Jumlah,2019,Kambing,191032
Jumlah,2019,Domba,64001
Jumlah,2019,Babi,265
Jumlah,2019,Kelinci,19871
Jumlah,2020,Kambing,197179
Jumlah,2020,Domba,68402
Jumlah,2020,Babi,264
Jumlah,2020,Kelinci,21343
Jumlah,2021,Kambing,209276
Jumlah,2021,Domba,70114
Jumlah,2021,Babi,265
Jumlah,2021,Kelinci,21510
Jumlah,2022,Kambing,210389
Jumlah,2022,Domba,70829
Jumlah,2022,Babi,259
Jumlah,2022,Kelinci,21413
Jumlah,2023,Kambing,215017
Jumlah,2023,Domba,71653
Jumlah,2023,Kelinci,20681
Jumlah,2024,Kambing,205618
Jumlah,2024,Domba,52271
Jumlah,2024,Babi,69
Jumlah,2024,Kelinci,12361
