kecamatan,tahun,metric,value
Mandiraja,2019,Pisang (ton) 2019,5537.4
Mandiraja,2019,Pepaya (ton) 2019,71.5
Mandiraja,2019,Salak (ton) 2019,151.6
Mandiraja,2019,Jeruk Siam (ton) 2019,85
Mandiraja,2020,Mangga (ton) 2020,900
Mandiraja,2020,Durian (ton) 2020,0
Mandiraja,2020,Jeruk Besar (ton) 2020,0
Mandiraja,2020,Pisang (ton) 2020,5955.2
Mandiraja,2020,Pepaya (ton) 2020,160
Mandiraja,2020,Salak (ton) 2020,62.9
Mandiraja,2020,Jeruk Siam (ton) 2020,0
Mandiraja,2021,Mangga (ton) 2021,42
Mandiraja,2021,Durian (ton) 2021,167.6
Mandiraja,2021,Jeruk Besar (ton) 2021,0
Mandiraja,2021,Pisang (ton) 2021,1680.4
Mandiraja,2021,Pepaya (ton) 2021,229.6
Mandiraja,2021,Salak (ton) 2021,84.5
Mandiraja,2021,Jeruk Siam (ton) 2021,0
Mandiraja,2022,Mangga (ton) 2022,42
Mandiraja,2022,Durian (ton) 2022,0
Mandiraja,2022,Jeruk Besar (ton) 2022,0
Mandiraja,2022,Pisang (ton) 2022,997
Mandiraja,2022,Pepaya (ton) 2022,126.2
Mandiraja,2022,Salak (ton) 2022,1.3
Mandiraja,2022,Jeruk Siam (ton) 2022,0
Mandiraja,2023,Mangga (ton) 2023,0
Mandiraja,2023,Durian (ton) 2023,27.5
Mandiraja,2023,Pisang (ton) 2023,349.6
Mandiraja,2023,Pepaya (ton) 2023,44.03
Mandiraja,2023,Salak (ton) 2023,0
Mandiraja,2023,Jeruk Siam (ton) 2023,0
Mandiraja,2024,Mangga (ton) 2024,3.25
Mandiraja,2024,Durian (ton) 2024,34.1
Mandiraja,2024,Jeruk Besar (ton) 2024,0
Mandiraja,2024,Pisang (ton) 2024,73.59
Mandiraja,2024,Pepaya (ton) 2024,59.62
Mandiraja,2024,Salak (ton) 2024,0.4
Mandiraja,2024,Jeruk Siam (ton) 2024,0
Purwonegoro,2017,Mangga (ton) 2017,1243.9
Purwonegoro,2017,Durian (ton) 2017,1967.1
Purwonegoro,2017,Pisang (ton) 2017,1115
Purwonegoro,2017,Pepaya (ton) 2017,54.8
Purwonegoro,2017,Salak (ton) 2017,0
Purwonegoro,2018,Mangga (ton) 2018,380.9
Purwonegoro,2018,Durian (ton) 2018,1500.9
Purwonegoro,2018,Jeruk Besar (ton) 2018,99.1
Purwonegoro,2018,Pisang (ton) 2018,1215.6
Purwonegoro,2018,Pepaya (ton) 2018,338.9
Purwonegoro,2018,Salak (ton) 2018,0
Purwonegoro,2018,Jeruk Siam (ton) 2018,0
Purwonegoro,2019,Mangga (ton) 2019,413.1
Purwonegoro,2019,Durian (ton) 2019,968.8
Purwonegoro,2019,Jeruk Besar (ton) 2019,72.5
Purwonegoro,2019,Pisang (ton) 2019,548.7
Purwonegoro,2019,Pepaya (ton) 2019,996.9
Purwonegoro,2019,Salak (ton) 2019,0
Purwonegoro,2019,Jeruk Siam (ton) 2019,0
Purwonegoro,2020,Mangga (ton) 2020,238
Purwonegoro,2020,Durian (ton) 2020,9.1
Purwonegoro,2020,Jeruk Besar (ton) 2020,90.5
Purwonegoro,2020,Pisang (ton) 2020,1018.8
Purwonegoro,2020,Pepaya (ton) 2020,1571.5
Purwonegoro,2020,Salak (ton) 2020,0
Purwonegoro,2020,Jeruk Siam (ton) 2020,0
Purwonegoro,2021,Mangga (ton) 2021,695.7
Purwonegoro,2021,Durian (ton) 2021,2309.6
Purwonegoro,2021,Jeruk Besar (ton) 2021,35.3
Purwonegoro,2021,Pisang (ton) 2021,876.3
Purwonegoro,2021,Pepaya (ton) 2021,2354.8
Purwonegoro,2021,Salak (ton) 2021,0
Purwonegoro,2021,Jeruk Siam (ton) 2021,0
Purwonegoro,2022,Mangga (ton) 2022,2460.4
Purwonegoro,2022,Durian (ton) 2022,4622.2
Purwonegoro,2022,Jeruk Besar (ton) 2022,78.9
Purwonegoro,2022,Pisang (ton) 2022,3902.1
Purwonegoro,2022,Pepaya (ton) 2022,1705.7
Purwonegoro,2022,Salak (ton) 2022,0
Purwonegoro,2022,Jeruk Siam (ton) 2022,0
Purwonegoro,2023,Mangga (ton) 2023,159
Purwonegoro,2023,Durian (ton) 2023,412.86
Purwonegoro,2023,Jeruk Besar (ton) 2023,25.12
Purwonegoro,2023,Pisang (ton) 2023,56.19
Purwonegoro,2023,Pepaya (ton) 2023,3290.27
Purwonegoro,2023,Salak (ton) 2023,0
Purwonegoro,2023,Jeruk Siam (ton) 2023,0
Purwonegoro,2024,Mangga (ton) 2024,0
Purwonegoro,2024,Durian (ton) 2024,1013.3
Purwonegoro,2024,Jeruk Besar (ton) 2024,347.2
Purwonegoro,2024,Pisang (ton) 2024,905
Purwonegoro,2024,Pepaya (ton) 2024,9112.01
Purwonegoro,2024,Salak (ton) 2024,0
Purwonegoro,2024,Jeruk Siam (ton) 2024,0
Bawang,2017,Mangga (ton) 2017,4.4
Bawang,2017,Durian (ton) 2017,51.3
Bawang,2017,Pisang (ton) 2017,70.7
Bawang,2017,Pepaya (ton) 2017,55.1
Bawang,2017,Salak (ton) 2017,188.2
Bawang,2018,Mangga (ton) 2018,14.5
Bawang,2018,Durian (ton) 2018,11.5
Bawang,2018,Jeruk Besar (ton) 2018,0
Bawang,2018,Pisang (ton) 2018,103.4
Bawang,2018,Pepaya (ton) 2018,120.4
Bawang,2018,Salak (ton) 2018,167
Bawang,2018,Jeruk Siam (ton) 2018,0
Bawang,2019,Mangga (ton) 2019,8.6
Bawang,2019,Durian (ton) 2019,12.2
Bawang,2019,Jeruk Besar (ton) 2019,0
Bawang,2019,Pisang (ton) 2019,92.1
Bawang,2019,Pepaya (ton) 2019,92
Bawang,2019,Salak (ton) 2019,45.1
Bawang,2019,Jeruk Siam (ton) 2019,0
Bawang,2020,Mangga (ton) 2020,0
Bawang,2020,Durian (ton) 2020,1.7
Bawang,2020,Jeruk Besar (ton) 2020,0
