kecamatan,tahun,metric,value
Sigaluh,2021,Kambing,195
Sigaluh,2021,Domba,0
Sigaluh,2023,Sapi,173
Sigaluh,2023,Kerbau,0
Sigaluh,2023,Babi,0
Sigaluh,2023,Kambing,85
Sigaluh,2023,Domba,0
Sigaluh,2024,Sapi,188
Sigaluh,2024,Kerbau,0
Sigaluh,2024,Babi,0
Sigaluh,2024,Kambing,258
Sigaluh,2024,Domba,69
Madukara,2018,Sapi,183
Madukara,2018,Kerbau,0
Madukara,2018,Babi,0
Madukara,2018,Kambing,334
Madukara,2018,Domba,10
Madukara,2020,Sapi,163
Madukara,2020,Kerbau,0
Madukara,2020,Babi,0
Madukara,2020,Kambing,438
Madukara,2020,Domba,69
Madukara,2021,Sapi,220
Madukara,2021,Kerbau,0
Madukara,2021,Babi,0
Madukara,2021,Kambing,322
Madukara,2021,Domba,0
Madukara,2023,Sapi,252
Madukara,2023,Kerbau,0
Madukara,2023,Babi,0
Madukara,2023,Kambing,0
Madukara,2023,Domba,5
Madukara,2024,Sapi,252
Madukara,2024,Kerbau,0
Madukara,2024,Babi,0
Madukara,2024,Kambing,368
Madukara,2024,Domba,93
Banjarmangu,2018,Sapi,280
Banjarmangu,2018,Kerbau,0
Banjarmangu,2018,Babi,0
Banjarmangu,2018,Kambing,126
Banjarmangu,2018,Domba,1
Banjarmangu,2020,Sapi,307
Banjarmangu,2020,Kerbau,0
Banjarmangu,2020,Babi,0
Banjarmangu,2020,Kambing,637
Banjarmangu,2020,Domba,17
Banjarmangu,2021,Sapi,368
Banjarmangu,2021,Kerbau,0
Banjarmangu,2021,Babi,0
Banjarmangu,2021,Kambing,177
Banjarmangu,2021,Domba,0
Banjarmangu,2023,Sapi,341
Banjarmangu,2023,Kerbau,1
Banjarmangu,2023,Babi,0
Banjarmangu,2023,Kambing,149
Banjarmangu,2023,Domba,12
Banjarmangu,2024,Sapi,328
Banjarmangu,2024,Kerbau,0
Banjarmangu,2024,Babi,0
Banjarmangu,2024,Kambing,188
Banjarmangu,2024,Domba,66
Wanadadi,2018,Sapi,313
Wanadadi,2018,Kerbau,0
Wanadadi,2018,Babi,0
Wanadadi,2018,Kambing,134
Wanadadi,2018,Domba,8
Wanadadi,2020,Sapi,321
Wanadadi,2020,Kerbau,0
Wanadadi,2020,Babi,0
Wanadadi,2020,Kambing,207
Wanadadi,2020,Domba,7
Wanadadi,2021,Sapi,388
Wanadadi,2021,Kerbau,0
Wanadadi,2021,Babi,0
Wanadadi,2021,Kambing,156
Wanadadi,2021,Domba,1
Wanadadi,2023,Sapi,376
Wanadadi,2023,Kerbau,0
Wanadadi,2023,Babi,0
Wanadadi,2023,Kambing,188
Wanadadi,2023,Domba,0
Wanadadi,2024,Sapi,376
Wanadadi,2024,Kerbau,0
Wanadadi,2024,Babi,0
Wanadadi,2024,Kambing,294
Wanadadi,2024,Domba,70
Rakit,2018,Sapi,159
Rakit,2018,Kerbau,0
Rakit,2018,Babi,0
Rakit,2018,Kambing,189
Rakit,2018,Domba,8
Rakit,2020,Sapi,181
Rakit,2020,Kerbau,0
Rakit,2020,Babi,0
Rakit,2020,Kambing,251
Rakit,2020,Domba,18
Rakit,2021,Sapi,242
Rakit,2021,Kerbau,0
Rakit,2021,Babi,0
Rakit,2021,Kambing,203
Rakit,2021,Domba,20
Rakit,2023,Sapi,196
Rakit,2023,Kerbau,0
Rakit,2023,Babi,0
Rakit,2023,Kambing,230
Rakit,2023,Domba,38
Rakit,2024,Sapi,220
Rakit,2024,Kerbau,0
Rakit,2024,Babi,0
Rakit,2024,Kambing,331
Rakit,2024,Domba,65
Punggelan,2018,Sapi,268
Punggelan,2018,Kerbau,0
Punggelan,2018,Babi,0
Punggelan,2018,Kambing,455
Punggelan,2018,Domba,48
Punggelan,2020,Sapi,391
Punggelan,2020,Kerbau,0
Punggelan,2020,Babi,0
Punggelan,2020,Kambing,1360
Punggelan,2020,Domba,26
