kecamatan,tahun,metric,value
Banjarnegara,2019,Mawar (tangkai) 2019,0
Banjarnegara,2019,Soka (tangkai) 2019,0
Banjarnegara,2020,Agloenema (tangkai) 2020,0
Banjarnegara,2020,Krisan (tangkai) 2020,0
Banjarnegara,2020,Mawar (tangkai) 2020,0
Banjarnegara,2020,Soka (tangkai) 2020,0
Banjarnegara,2021,Agloenema (tangkai) 2021,0
Banjarnegara,2021,Krisan (tangkai) 2021,0
Banjarnegara,2021,Mawar (tangkai) 2021,0
Banjarnegara,2021,Soka (tangkai) 2021,0
Banjarnegara,2022,Agloenema (tangkai) 2022,0
Banjarnegara,2022,Krisan (tangkai) 2022,0
Banjarnegara,2022,Mawar (tangkai) 2022,0
Banjarnegara,2022,Soka (tangkai) 2022,0
Banjarnegara,2023,Agloenema (tangkai) 2023,0
Banjarnegara,2023,Krisan (tangkai) 2023,0
Banjarnegara,2023,Mawar (tangkai) 2023,0
Banjarnegara,2023,Soka (tangkai) 2023,0
Banjarnegara,2024,Agloenema (tangkai) 2024,0
Banjarnegara,2024,Krisan (tangkai) 2024,0
Banjarnegara,2024,Mawar (tangkai) 2024,0
Banjarnegara,2024,Soka (tangkai) 2024,0
Pagedongan,2019,Agloenema (tangkai) 2019,0
Pagedongan,2019,Krisan (tangkai) 2019,0
Pagedongan,2019,Mawar (tangkai) 2019,0
Pagedongan,2019,Soka (tangkai) 2019,0
Pagedongan,2020,Agloenema (tangkai) 2020,0
Pagedongan,2020,Krisan (tangkai) 2020,0
Pagedongan,2020,Mawar (tangkai) 2020,0
Pagedongan,2020,Soka (tangkai) 2020,0
Pagedongan,2021,Agloenema (tangkai) 2021,0
Pagedongan,2021,Krisan (tangkai) 2021,0
Pagedongan,2021,Mawar (tangkai) 2021,0
Pagedongan,2021,Soka (tangkai) 2021,0
Pagedongan,2022,Agloenema (tangkai) 2022,0
Pagedongan,2022,Krisan (tangkai) 2022,0
Pagedongan,2022,Mawar (tangkai) 2022,0
Pagedongan,2022,Soka (tangkai) 2022,0
Pagedongan,2023,Agloenema (tangkai) 2023,0
Pagedongan,2023,Krisan (tangkai) 2023,0
Pagedongan,2023,Mawar (tangkai) 2023,0
Pagedongan,2023,Soka (tangkai) 2023,0
Pagedongan,2024,Agloenema (tangkai) 2024,0
Pagedongan,2024,Krisan (tangkai) 2024,0
Pagedongan,2024,Mawar (tangkai) 2024,0
Pagedongan,2024,Soka (tangkai) 2024,0
Sigaluh,2019,Agloenema (tangkai) 2019,0
Sigaluh,2019,Krisan (tangkai) 2019,0
Sigaluh,2019,Mawar (tangkai) 2019,0
Sigaluh,2019,Soka (tangkai) 2019,0
Sigaluh,2020,Agloenema (tangkai) 2020,0
Sigaluh,2020,Krisan (tangkai) 2020,0
Sigaluh,2020,Mawar (tangkai) 2020,0
Sigaluh,2020,Soka (tangkai) 2020,0
Sigaluh,2021,Agloenema (tangkai) 2021,0
Sigaluh,2021,Krisan (tangkai) 2021,0
Sigaluh,2021,Mawar (tangkai) 2021,0
Sigaluh,2021,Soka (tangkai) 2021,0
Sigaluh,2022,Agloenema (tangkai) 2022,0
Sigaluh,2022,Krisan (tangkai) 2022,0
Sigaluh,2022,Mawar (tangkai) 2022,0
Sigaluh,2022,Soka (tangkai) 2022,0
Sigaluh,2023,Agloenema (tangkai) 2023,0
Sigaluh,2023,Krisan (tangkai) 2023,0
Sigaluh,2023,Mawar (tangkai) 2023,0
Sigaluh,2023,Soka (tangkai) 2023,0
Sigaluh,2024,Agloenema (tangkai) 2024,0
Sigaluh,2024,Krisan (tangkai) 2024,0
Sigaluh,2024,Mawar (tangkai) 2024,0
Sigaluh,2024,Soka (tangkai) 2024,0
Madukara,2019,Agloenema (tangkai) 2019,0
Madukara,2019,Krisan (tangkai) 2019,0
Madukara,2019,Mawar (tangkai) 2019,0
Madukara,2019,Soka (tangkai) 2019,0
Madukara,2020,Agloenema (tangkai) 2020,0
Madukara,2020,Krisan (tangkai) 2020,0
Madukara,2020,Mawar (tangkai) 2020,0
Madukara,2020,Soka (tangkai) 2020,0
Madukara,2021,Agloenema (tangkai) 2021,0
Madukara,2021,Krisan (tangkai) 2021,0
Madukara,2021,Mawar (tangkai) 2021,0
Madukara,2021,Soka (tangkai) 2021,0
Madukara,2022,Agloenema (tangkai) 2022,0
Madukara,2022,Krisan (tangkai) 2022,0
Madukara,2022,Mawar (tangkai) 2022,0
Madukara,2022,Soka (tangkai) 2022,0
Madukara,2023,Agloenema (tangkai) 2023,0
Madukara,2023,Krisan (tangkai) 2023,0
Madukara,2023,Mawar (tangkai) 2023,0
Madukara,2023,Soka (tangkai) 2023,0
Madukara,2024,Agloenema (tangkai) 2024,0
Madukara,2024,Krisan (tangkai) 2024,0
Madukara,2024,Mawar (tangkai) 2024,0
Madukara,2024,Soka (tangkai) 2024,0
Banjarmangu,2019,Agloenema (tangkai) 2019,0
Banjarmangu,2019,Krisan (tangkai) 2019,0
Banjarmangu,2019,Mawar (tangkai) 2019,0
Banjarmangu,2019,Soka (tangkai) 2019,0
Banjarmangu,2020,Agloenema (tangkai) 2020,0
Banjarmangu,2020,Krisan (tangkai) 2020,0
Banjarmangu,2020,Mawar (tangkai) 2020,0
Banjarmangu,2020,Soka (tangkai) 2020,0
Banjarmangu,2021,Agloenema (tangkai) 2021,0
Banjarmangu,2021,Krisan (tangkai) 2021,0
Banjarmangu,2021,Mawar (tangkai) 2021,0
