kecamatan,tahun,metric,value
Pagedongan,2022,Kuda,0
Pagedongan,2023,Sapi Perah,0
Pagedongan,2023,Sapi,223
Pagedongan,2023,Kerbau,4
Pagedongan,2023,Kuda,0
Pagedongan,2024,Sapi Perah,0
Pagedongan,2024,Sapi,469
Pagedongan,2024,Kerbau,0
Pagedongan,2024,Kuda,0
Sigaluh,2018,Sapi Perah,20
Sigaluh,2018,Sapi,287
Sigaluh,2018,Kerbau,31
Sigaluh,2018,Kuda,3
Sigaluh,2019,Sapi Perah,20
Sigaluh,2019,Sapi,287
Sigaluh,2019,Kerbau,31
Sigaluh,2019,Kuda,3
Sigaluh,2020,Sapi Perah,20
Sigaluh,2020,Sapi,333
Sigaluh,2020,Kerbau,31
Sigaluh,2020,Kuda,3
Sigaluh,2021,Sapi Perah,20
Sigaluh,2021,Sapi,355
Sigaluh,2021,Kerbau,33
Sigaluh,2021,Kuda,3
Sigaluh,2022,Sapi Perah,17
Sigaluh,2022,Sapi,318
Sigaluh,2022,Kerbau,33
Sigaluh,2022,Kuda,3
Sigaluh,2023,Sapi Perah,15
Sigaluh,2023,Sapi,245
Sigaluh,2023,Kerbau,20
Sigaluh,2023,Kuda,3
Sigaluh,2024,Sapi Perah,0
Sigaluh,2024,Sapi,220
Sigaluh,2024,Kerbau,3
Sigaluh,2024,Kuda,3
Madukara,2018,Sapi Perah,0
Madukara,2018,Sapi,648
Madukara,2018,Kerbau,17
Madukara,2018,Kuda,4
Madukara,2019,Sapi,708
Madukara,2019,Kerbau,11
Madukara,2019,Kuda,4
Madukara,2020,Sapi Perah,0
Madukara,2020,Sapi,821
Madukara,2020,Kerbau,11
Madukara,2020,Kuda,4
Madukara,2021,Sapi Perah,0
Madukara,2021,Sapi,875
Madukara,2021,Kerbau,11
Madukara,2021,Kuda,4
Madukara,2022,Sapi Perah,0
Madukara,2022,Sapi,680
Madukara,2022,Kerbau,11
Madukara,2022,Kuda,4
Madukara,2023,Sapi Perah,0
Madukara,2023,Sapi,523
Madukara,2023,Kerbau,7
Madukara,2023,Kuda,4
Madukara,2024,Sapi Perah,0
Madukara,2024,Sapi,872
Madukara,2024,Kerbau,2
Madukara,2024,Kuda,4
Banjarmangu,2018,Sapi Perah,0
Banjarmangu,2018,Sapi,242
Banjarmangu,2018,Kerbau,114
Banjarmangu,2018,Kuda,0
Banjarmangu,2019,Sapi,223
Banjarmangu,2019,Kerbau,85
Banjarmangu,2020,Sapi Perah,0
Banjarmangu,2020,Sapi,246
Banjarmangu,2020,Kerbau,99
Banjarmangu,2020,Kuda,0
Banjarmangu,2021,Sapi Perah,0
Banjarmangu,2021,Sapi,262
Banjarmangu,2021,Kerbau,99
Banjarmangu,2021,Kuda,0
Banjarmangu,2022,Sapi Perah,0
Banjarmangu,2022,Sapi,235
Banjarmangu,2022,Kerbau,97
Banjarmangu,2022,Kuda,0
Banjarmangu,2023,Sapi Perah,0
Banjarmangu,2023,Sapi,181
Banjarmangu,2023,Kerbau,59
Banjarmangu,2023,Kuda,0
Banjarmangu,2024,Sapi Perah,1
Banjarmangu,2024,Sapi,350
Banjarmangu,2024,Kerbau,28
Banjarmangu,2024,Kuda,0
Wanadadi,2018,Sapi Perah,15
Wanadadi,2018,Sapi,239
Wanadadi,2018,Kerbau,63
Wanadadi,2018,Kuda,6
Wanadadi,2019,Sapi Perah,15
Wanadadi,2019,Sapi,163
Wanadadi,2019,Kerbau,29
Wanadadi,2019,Kuda,5
Wanadadi,2020,Sapi Perah,15
Wanadadi,2020,Sapi,189
Wanadadi,2020,Kerbau,29
Wanadadi,2020,Kuda,5
Wanadadi,2021,Sapi Perah,15
Wanadadi,2021,Sapi,201
Wanadadi,2021,Kerbau,29
Wanadadi,2021,Kuda,5
Wanadadi,2022,Sapi Perah,6
Wanadadi,2022,Sapi,180
Wanadadi,2022,Kerbau,28
Wanadadi,2022,Kuda,10
Wanadadi,2023,Sapi Perah,5
Wanadadi,2023,Sapi,139
Wanadadi,2023,Kerbau,17
Wanadadi,2023,Kuda,10
Wanadadi,2024,Sapi Perah,7
Wanadadi,2024,Sapi,361
Wanadadi,2024,Kerbau,36
Wanadadi,2024,Kuda,10
Rakit,2018,Sapi Perah,7
Rakit,2018,Sapi,745
Rakit,2018,Kerbau,9
Rakit,2018,Kuda,0
Rakit,2019,Sapi Perah,5
Rakit,2019,Sapi,609
Rakit,2019,Kerbau,11
Rakit,2020,Sapi Perah,0
Rakit,2020,Sapi,747
Rakit,2020,Kerbau,7
Rakit,2020,Kuda,0
Rakit,2021,Sapi Perah,0
